id,latent_payment_reliability,latent_liquidity,latent_digital_engagement,latent_price_sensitivity,latent_urgency,latent_customer_value,latent_retry_responsiveness,latent_delayed_retry_responsiveness,latent_message_responsiveness,latent_alternate_method_responsiveness,latent_human_escalation_responsiveness
cust_87cd90bb,0.8938081236833884,0.321155374246608,0.14234324263688933,0.19732649671815725,0.3173589158015941,21499.870602387487,0.09336567265849667,0.6303988259640699,0.08141413133605625,0.09546201583823533,0.060038447028444936
cust_f879d270,0.7346108668323295,0.8152657413953696,0.05532475212239747,0.38501714630197875,0.5814155395191136,31387.462114944614,0.4435501714571181,0.4988429603733361,0.022381768851563583,0.4534203335490231,0.010076576913844962
cust_422f1e1e,0.6862012052751716,0.5682736678717674,0.4348265207752834,0.3232259487828471,0.14658721337781055,590728.0902712359,0.4147754558890565,0.3961222223121681,0.32191046981366495,0.15246899707053652,0.7535692536528645
cust_6fbd7de6,0.9200458924753812,0.6063893952062445,0.2745449455154981,0.5880888632570785,0.009685008730229127,38092.488786650734,0.4542385044526714,0.7672922262475455,0.24778007023476828,0.44369341397927853,0.04438490613596041
cust_e9de845c,0.5964520678085996,0.5106718720888161,0.29669001230429687,0.3860703069470394,0.22782674143306664,202667.30587538253,0.4816058715705435,0.39887004358745254,0.18156764328826497,0.16283736507115365,0.9838548283911324
cust_9e0ac0ce,0.7184266003948911,0.6428084924164802,0.41815867021110414,0.6064753972752488,0.15340073402534282,3215.539967265175,0.24374649502574236,0.6951823557971818,0.31876105365714547,0.34633983041484856,0.08397255379477016
cust_2423a8e1,0.7441508898880583,0.5589743288402353,0.0938088011305312,0.19458005571248718,0.5665436924419209,488335.96496651217,0.6835454040314922,0.4567547130367015,0.05556032663539546,0.44608799024417894,0.6345585904452318
cust_a1f623ba,0.7403287456383015,0.5171230661598507,0.2665917719150782,0.1347492091185119,0.25109480198075323,3779.7389598725163,0.3809550992539064,0.41657127487532775,0.05566790463043806,0.24062873573106758,0.20551167452096392
cust_04ad50a3,0.5051070750084472,0.5076488893678986,0.5880225549503674,0.3964959288374275,0.8011157800397651,14475.19290024714,0.003319922616063024,0.4552930476802582,0.5520525160905766,0.45784317791529106,0.2458849256981126
cust_00b53ab8,0.7340458546975082,0.5144915589711643,0.4267923085396794,0.43105975200733776,0.15317847574794316,12759.276921591494,0.4972042582628749,0.22032213900767353,0.2677994434110096,0.22457699099382383,0.06897474340378991
cust_e2a9c43b,0.8159088664011114,0.7202984971706432,0.3686122374216173,0.3452684788554327,0.01605550495697266,5342.947692833088,0.1410303001761971,0.5739697384483666,0.17121712995184474,0.07040732036525435,0.021427178713488076
cust_874d2a48,0.7106580346853681,0.6742391239955088,0.5315530375825233,0.4546816546770229,0.1173191692798344,17796.512861084007,0.3074409307225857,0.33458203330648184,0.3610330579244126,0.6022932373450235,0.2231427541775569
cust_3327f768,0.7405886933761874,0.837225362023864,0.04423881382134025,0.0689142336246653,0.5317888221489034,30731.974148169924,0.25960859464806296,0.6934047976701696,0.020590400109064863,0.3795707088084706,0.1331043619265052
cust_1d206daf,0.7473303003105404,0.2791801246862372,0.2269968936978246,0.0791667251884865,0.3314651163238219,3069.6006039514004,0.18879751202053222,0.7201554553249127,0.1426339059197354,0.11417014385882789,0.11915892030659561
cust_335220ce,0.5818445187940021,0.5800348321969545,0.21646939694879383,0.5358727485707212,0.048799063734483686,58150.26699883942,0.13174959207820217,0.285218479151265,0.15480452746957876,0.33209701724709473,0.9127988474139002
cust_e06943ec,0.9573750867963798,0.24144864333559082,0.4492324285924122,0.19835638651967066,0.4478696372347283,32978.41237136956,0.2771113068558205,0.4052986021950616,0.37990962985936017,0.20102623141488735,0.28133314639503015
cust_2a3413dd,0.8983829291818851,0.2090278122995811,0.6175672160730772,0.3764688872061785,0.41799417421244217,39550.78480018578,0.23929328958553525,0.3625068984087943,0.3381490905881284,0.1363871096966352,0.15963151303494716
cust_fd1352cc,0.9000075569853275,0.8039986849436879,0.5446112836229684,0.5494319927876713,0.5073266236436265,13248.776663402605,0.27961396171524616,0.20958630840352843,0.41237711831328594,0.34345865252147195,0.20692387076575647
cust_a00d9fa9,0.7986227258615279,0.425212155914857,0.40904217767522777,0.39531445143977173,0.16401090433086382,2521.165502559107,0.10100953056453923,0.6349178438040404,0.30044534597780204,0.20315794029459874,0.22571687988242015
cust_5bdf5dd6,0.45412564812408523,0.5357621107995996,0.7503040014515255,0.2784408959679925,0.5302113334449672,20676.80128532474,0.4909672050907274,0.7422126364888293,0.2834041266063825,0.4046679422399547,0.0571544340145491
cust_19898e5a,0.8695656423632281,0.34675376189848955,0.21597730135869672,0.290952839969633,0.0682805799042897,12529.028384406281,0.621256055359844,0.44126104357697643,0.12281899500402944,0.11102485274146653,0.01138607282950554
cust_3248e2a1,0.852791054177988,0.5601426897368166,0.7375883258058782,0.2481250882689073,0.4937106759286915,50141.87339485174,0.05797177940464385,0.529357647425128,0.3877493522854308,0.04250858372625663,0.6074289184938374
cust_b0e70284,0.7896651118248146,0.3443588079443674,0.5079605867725253,0.3026445210414225,0.4774970834370071,273223.3888998925,0.6421697071281344,0.550312266816702,0.3568397786414122,0.26852232062067394,0.9307223415786002
cust_3bbbffaf,0.6717159273069995,0.3504446851030982,0.7282293860376485,0.08212997717032769,0.5447045553994044,167401.85317214386,0.19167182555213966,0.7542281573000299,0.5763371433598262,0.20752432410860377,0.3144813503962824
cust_06f1d0d0,0.9300487650049081,0.24497826394220776,0.21756361854922956,0.36077984797631735,0.4648394797073212,3869.8093565082536,0.40701770178983043,0.49954881586148336,0.1270658107354843,0.08147702422090768,0.3643792120515377
cust_3eb5b905,0.5936872294855895,0.3455897997145851,0.3379406250562519,0.1911886633837271,0.13683421939541038,207448.9193910426,0.4839201073737771,0.3541430512275148,0.2959821939945092,0.28311404648061983,0.6974710387033218
cust_f52ce7bb,0.6452209454982287,0.42132765177344567,0.2400376274004539,0.2318301556753256,0.08235938469393862,6213.321877724691,0.2775969021151962,0.3427905363567117,0.21861037113675763,0.14409408987340888,0.18533958145486526
cust_dcb4c73d,0.8438139089840042,0.29565370349803655,0.47924815056151476,0.14894091472257498,0.4130082057601514,5474.488720579087,0.22871736727342046,0.4910352020746192,0.27732756709021594,0.21293650058752386,0.16030729221954737
cust_aeabb630,0.8465439775875031,0.6407042536477808,0.3631154859620123,0.1545533936078751,0.3392345471481261,17920.480358613466,0.501960357073694,0.3408522109696348,0.13294640118145765,0.09573200000118201,0.13934910440508766
cust_2e1f9b91,0.6476161024970195,0.6479368633466537,0.15819869236919853,0.1795801813159373,0.5663046040084926,1164.4255521782618,0.3898709106266233,0.08948888090474262,0.033840006456346335,0.22599888396894016,0.17522966926198308
cust_92e40ff1,0.5981854598515122,0.1944827773151105,0.21012877596064722,0.3108044827528846,0.5368897574052253,87626.85501356653,0.4315644097590583,0.5960063488282018,0.1857505817906055,0.06811598202136501,0.39113715412229694
cust_b91999d4,0.3305982662128886,0.9567009338121334,0.23352755966530414,0.2819056120527658,0.15697572320022554,19187.671550596096,0.5706569562739939,0.521373058831018,0.0716861217364358,0.48485525688671777,0.054833564206548106
cust_1b8d671e,0.7455903773537857,0.4172273149195362,0.3011757663559059,0.01258256231941252,0.1699430373076555,45684.642036035424,0.21536659067590574,0.4050080375106989,0.24520375365396824,0.37544038545905156,0.09040573551881467
cust_5dd35836,0.7006471685156439,0.8055395277610847,0.46458645394440373,0.21658587279291552,0.04166792680855707,3607.363055996915,0.8045372716008606,0.6270916905621413,0.29994053788655034,0.6872166490997456,0.11569163651772096
cust_0d5dd4e4,0.42369637617328626,0.7757315921861854,0.727555665082727,0.29162176201501516,0.19969711586504263,26554.855593846205,0.4594362079046772,0.5204737434097164,0.5230311220347958,0.33509847293016454,0.22289533259253086
cust_a0452533,0.8816137237444795,0.5752938803066162,0.16076985685005135,0.5273306617558514,0.28964876788537214,33901.421593982624,0.5994125096097618,0.5949777480588626,0.1338979982962258,0.19827436380433722,0.12063103937562084
cust_420b5a83,0.7106707397893303,0.6782601046335696,0.33971171748941414,0.5588267988550666,0.14321064568759417,6608.131626055832,0.12635204852251972,0.6888516908395025,0.26327374170717643,0.471956598070171,0.08814954992720941
cust_e42ed593,0.8012651685583932,0.5153789775711619,0.5862370254027305,0.43531904240108293,0.06853944633620346,5509.814322463263,0.3834094556995059,0.6386628773900164,0.20239330210861128,0.370395282875668,0.09287961684229953
cust_05a95b5a,0.4827266473954049,0.22419880462964203,0.4828908257003191,0.2908121971145569,0.3229579364418297,7881.072078697084,0.42150669829358156,0.4350981492153378,0.361061170505685,0.05491671850697112,0.0006388270378002411
cust_0c38cea1,0.7310275843344283,0.3647106111706046,0.8240978573539469,0.7772905824994117,0.3832210136368524,9915.518629836677,0.2929059254148415,0.7423183785196487,0.5507724507861714,0.2131898156303776,0.350047943197448
cust_ae3fca5f,0.9599026792781916,0.14092388575039055,0.5605973018284607,0.30463171424645535,0.46121250175675754,25421.552062604307,0.31977729817568756,0.3886015184078381,0.2882062171412873,0.059029936310547766,0.07733642262902525
cust_3e00f9a0,0.9377061171378271,0.458933416922937,0.32539884172300676,0.21957621045190084,0.323997187552259,47023.21854561113,0.17827960871316262,0.445526431795959,0.283463709169982,0.15521419378104473,0.13751112220497413
cust_fcfe5d72,0.5200773384557181,0.4361324835888661,0.4500068736718699,0.39866708685031954,0.1093707685765687,44485.612539550224,0.6095951987939838,0.4332732058312047,0.35301442942990807,0.33802920636135153,0.07759605832289615
cust_e9f5743e,0.8322948610550663,0.8687140992867926,0.3839366992950285,0.104593802758143,0.37495344690973215,76544.46752267411,0.05990784451801893,0.6358726501657874,0.2778048778393367,0.41183495882494264,0.44581833829762446
cust_63eab272,0.9204506322545386,0.17463140073608377,0.47842134537197356,0.05940747756061887,0.4832761026379821,77137.74125872055,0.5316544398284268,0.368394030380711,0.2726540793236629,0.024821079368923457,0.548615007396646
cust_fdef20dd,0.5250128862323833,0.5564808587034517,0.469976405493755,0.21989204385947228,0.07650397730214334,10006.811491729855,0.1827191576975939,0.8045288783337086,0.102650910349169,0.18607469071547278,0.11763601063938739
cust_0bbda401,0.5502430279679531,0.2821759209146778,0.4306233546729679,0.44653072516435854,0.5852672394098896,4125.739528898944,0.37229110768703894,0.585547613646653,0.12034565742927258,0.1629174760480418,0.030936686586037224
cust_8b0a7ce4,0.7213746899994635,0.3836187497501708,0.02519213795125977,0.29859815020255515,0.35242699600113825,4423.012144954882,0.3158813988251327,0.7162251159544604,0.020506951597234004,0.06333196197784335,0.45761522437888025
cust_ef3f38c2,0.843987733230605,0.5625960908197252,0.7849130714155478,0.12585531293947813,0.5334361070627631,5795.458486181566,0.2944524028750005,0.4821171597172326,0.5988524588167984,0.5013850579461888,0.005023734717569123
cust_a4a2706c,0.8287174455547255,0.44958916982028996,0.8095516216160878,0.5717817688732537,0.29067762014015214,3600.76505417977,0.3775633526866681,0.45754379191640177,0.33332420718271916,0.3584811560203547,0.015545282717577057
cust_16edc5de,0.8844238031401147,0.4830638181257817,0.14595618324336668,0.16713932003697798,0.5359007395604057,3968.867499383707,0.133387086348998,0.6623330050648321,0.06622535822292185,0.42570117958083814,0.027215582106923267
cust_b051b088,0.8120026738210534,0.6990077685174485,0.6455919868866475,0.33827113487096977,0.2614539239408718,13257.690493486001,0.21880245805691273,0.2967927158853477,0.18947165246306982,0.6416881555790825,0.44433960325271665
cust_08d44bb8,0.7983819001647926,0.8706548348902209,0.3394928378039029,0.14273587226448653,0.5636938000779661,4076.7302168774845,0.5264762964828933,0.3379869920299047,0.17566235167564542,0.5940218879528899,0.16427029612310268
cust_71e53037,0.8863741251820081,0.37131242889141175,0.21815026282582758,0.10313150696855847,0.06702560973780038,8928.214402963062,0.27446067053926093,0.39901556627107226,0.16059095960839515,0.06509515130895954,0.2498787628915239
cust_1275bb0a,0.6617428151807752,0.4115842421019243,0.15110840814799673,0.11678624281475691,0.2103531084775278,7788.215298615323,0.3622459924036371,0.8047444468414238,0.08686534769052334,0.31786456949611275,0.04302606334356852
cust_ed4f939f,0.5773662878674293,0.899048703792496,0.6334280579969864,0.33145894234952306,0.258682149419128,16915.484867882118,0.5693046483821708,0.3523709451095733,0.5655613179076968,0.45392876793175335,0.1916441874154505
cust_58157a12,0.7852480958557778,0.825686716609098,0.5199977337605874,0.48123684288945906,0.24587081019138599,10509.839443182123,0.21292219854615246,0.766132986390346,0.2072204175446685,0.3752511611770508,0.2218820731319529
cust_1ad068fe,0.933011406912112,0.6819766852054037,0.11758230576270116,0.3659731328791134,0.4704172712456358,229850.03737251912,0.31001324519893086,0.7629805526947161,0.03645616071012671,0.3840081648266947,0.8550292181794781
cust_c4e6d7bf,0.6287830689174394,0.652496441790298,0.42159653676757247,0.5007660037304121,0.39699983085000246,91876.20765375077,0.35856635111966323,0.45600834722067607,0.39739337860490886,0.3276722580333179,0.3846574716070344
cust_8f5a4e1b,0.5028460767742164,0.485378994106751,0.35330910690732986,0.40159472745712826,0.699660604718424,13829.383411357494,0.689317511416228,0.3815577685812953,0.17171293932679624,0.3827545161715387,0.12782456366961065
cust_58d4d8a5,0.5828900355594426,0.6540269114838333,0.22387022983968813,0.2982074362459582,0.4867223508209676,16163.873711868608,0.40794648792124016,0.6785746403543842,0.1634893247578609,0.31077172350007226,0.1635313578751092
cust_974b3a29,0.6912727084247898,0.4322764666130639,0.5557284985708302,0.21286281957446632,0.46658542200597825,139646.53431491635,0.3483679756806327,0.6102807265048383,0.49342787058540244,0.19853526376478084,0.7737164182122792
cust_6786f576,0.887557174319845,0.3154090681608563,0.39568312618131163,0.2773815273259221,0.33455860898306733,3596.489412548234,0.27534594973827287,0.2707980295103191,0.19904172741657805,0.09360203387882975,0.08150370031752988
cust_82341ac3,0.7215113541375073,0.5663354176282799,0.46033645319061334,0.08273322433550985,0.4943737732262505,80072.10388405505,0.13785261409547492,0.3122079568421811,0.3579512755107086,0.027032942863132722,0.8847167382599409
cust_d396f49c,0.7754873134859962,0.7442092033999076,0.5763398588818305,0.23086449162330944,0.09227595630608233,51989.601561320706,0.32072160753748064,0.5804250569629321,0.3750533754198178,0.05990129669626313,0.43779340282354545
cust_1641820c,0.9880830726351856,0.4994245275051366,0.4346077922995215,0.5045193211827858,0.4825178040804836,38889.32439952359,0.2090052521216634,0.19556881575781027,0.35000618595490635,0.22076680660767192,0.09595181173347124
cust_09cb97b7,0.7827264487008627,0.5701078825876201,0.5743302099729454,0.06376464736298278,0.24031847346304003,12071.87410821437,0.2859071286441744,0.39286975256258355,0.3746034473703195,0.258740319348977,0.11853571100649392
cust_cd3f9a84,0.5789014874211865,0.35799279348113516,0.5174159140685409,0.059119809726378335,0.5080505834827623,471009.3232722143,0.3360670836872929,0.6334576192943563,0.48058954635408163,0.03778533990297038,0.393463972325408
cust_73bb13f6,0.6035611213382229,0.7772480751420939,0.3716503306593354,0.37506404844406355,0.25043955640265503,20852.966720238306,0.23416139241893236,0.44144974481543314,0.12976863942019176,0.10759164206383341,0.08959500683498875
cust_b8e88401,0.6162531699408906,0.5381039747343446,0.30970750232326,0.37918824699669385,0.4310011549951187,30455.99017309428,0.2545320726905145,0.5692306991916033,0.14076490410700188,0.15390717965174344,0.03755040684788352
cust_a42ac39a,0.4737079487853328,0.4750515961394134,0.7772523978006586,0.5122562557417076,0.43599210948581163,16115.647994764206,0.1147158673792946,0.4790646919268973,0.4174953618390105,0.17868287825350415,0.2777694853971698
cust_9be8e5db,0.7119461378934063,0.807841843101086,0.4052463746512655,0.11692530022305848,0.1487859525143598,46171.79897881722,0.3717963330239713,0.8184634353734174,0.35792977035445855,0.2450140480345369,0.23406681297364493
cust_a4c93144,0.7643324832923795,0.29178312160413583,0.1784987385916717,0.22548809773433784,0.07525467358540075,47704.164393152554,0.22872125585629083,0.502208278386528,0.10397742141590981,0.1486828482101126,0.482553165538748
cust_a57aa9e0,0.6572256997031024,0.5414981149029866,0.17354968728836065,0.12865856160105896,0.10218239576362834,231361.3971198994,0.24304472756111756,0.4937816338975712,0.08004894940435663,0.27514940602070104,0.7441380303787527
cust_d91bef6e,0.7583853814269531,0.6200629107219422,0.5463265173182308,0.24369122368703802,0.035376462730673824,21846.147088222522,0.3730318710909986,0.3893351567691643,0.46355680301723795,0.23244661840341244,0.16607756911560764
cust_34247b36,0.8438805407930565,0.5212509683727778,0.3782193459532282,0.07168845418211495,0.2965822853353398,42862.80812510408,0.17783581817134775,0.48901978862453055,0.1563992100142899,0.47057649697894716,0.024194458606844407
cust_e172d5d4,0.914329501056511,0.4472171097937838,0.34466631667923614,0.25999118026067747,0.31103794874360813,26564.28068327997,0.03233337083299687,0.5331528448586164,0.1936014586600645,0.19470596933635728,0.12234931751508146
cust_5c26b28c,0.8517416835409418,0.6302145559373369,0.4016601598577735,0.040893786815485555,0.10975005418362316,21727.733675966796,0.08238295744965986,0.6627604105533675,0.17446180883143136,0.15511578851392865,0.15992706186588063
cust_29a720c4,0.6416262433172877,0.5475362233531439,0.267324428122956,0.28022782622447767,0.6534280367527698,8994.212474499016,0.1792547296569956,0.4837821790268777,0.1697231121496263,0.3235968379225582,0.10047474282279459
cust_610ddfb1,0.6848098330071244,0.8749418746439263,0.2944923973018807,0.46094336515457174,0.23631251804997114,19643.839256642932,0.5105505947792872,0.5432369931820985,0.19927079591356944,0.3988258836490195,0.17831462299986256
cust_5cc21be9,0.870975667578662,0.6531229332573472,0.33669214725033847,0.11018432183424827,0.5387155958666869,72942.40951336839,0.2782944846017884,0.5911253332450622,0.1969616701828095,0.22077507349110886,0.7091621494746456
cust_9ac0676b,0.7709288123475289,0.7735349667281253,0.0811644707814737,0.33638973102190195,0.1819778972951594,35066.04733659884,0.22478759865025322,0.4835539032754266,0.03462899356658759,0.4424176711515181,0.052079967952717125
cust_f3fa8cbe,0.7939142499818057,0.651154028999101,0.16048485435611445,0.27364290254958845,0.38604985296535593,12383.986647301968,0.4900915977172284,0.3950038849643955,0.1461974372657435,0.47399428215512784,0.030028074292647908
cust_b4b75e31,0.6266716112272631,0.7353366234811686,0.6542104194137867,0.2575958715838415,0.19938974934330195,9963.879271198532,0.17859586260303925,0.4639263377847116,0.48544666720906876,0.41818801498612584,0.46245066220117315
cust_2f341c90,0.6422608813374759,0.3478319886239603,0.15402152104397943,0.4665746610910703,0.36271760604290143,60426.80813366186,0.042003679758581665,0.28785438370831656,0.03044692526761324,0.28316478896601033,0.747940052532126
cust_72c08344,0.8240284446793714,0.6438939585423209,0.3781999645409492,0.19402318720704828,0.43587657362776766,49302.156106171795,0.08768008752920324,0.6167391085750104,0.13442652494307855,0.5823592727354349,0.3906525475610739
cust_95e00008,0.34642820239444233,0.7245014159337707,0.3858219355350288,0.22798927832944263,0.65108208401374,12905.18465694909,0.14667071288631367,0.5355058392038897,0.23803991461083543,0.6034339505283264,0.11992097895092836
cust_28c4ac57,0.7351855507562459,0.45566230075340997,0.4368343315939517,0.3350489442480576,0.5039306854041864,14027.214715908021,0.0740809604163521,0.30536749292926213,0.39079119781573696,0.12920198631307292,0.43324263951343917
cust_12008f8b,0.7643774616271725,0.6564779863262835,0.11205689120151763,0.4218049848378667,0.20060685316030732,116993.7437016969,0.5627518200609227,0.9059521283445197,0.06512922590890188,0.21946248500814824,0.7678825615259867
cust_27cdd53f,0.8204829409453953,0.3205383116975871,0.3355311389443137,0.14283293043964712,0.5529724491872482,17122.377238622266,0.26568590651442925,0.5857838670530388,0.2868725010632956,0.21832285610244856,0.08993089397896123
cust_1b0688a0,0.2940568141918211,0.7150901867269055,0.2777084886811238,0.24004781407234468,0.13865340827059,6498.4596840663335,0.05082660490289191,0.190701242499176,0.07400970587035287,0.5987456977436317,0.04232195191879039
cust_d573b0ab,0.932787317229445,0.47894992383312,0.3216277764154619,0.025233090304336483,0.3624407183448976,1548.0448407579752,0.26464308338629255,0.4189323583481282,0.09623815187178669,0.2357461013379525,0.06936803569663685
cust_268d8679,0.7498751097747913,0.5359611106088384,0.2285375159379048,0.2836782597825274,0.6634611703201715,29901.213749994175,0.20251489031820266,0.28827504496810985,0.16028129968062116,0.39215318173460406,0.18897544362716212
cust_1a9cd54d,0.8998506398569218,0.5412627684402164,0.18021226370749419,0.03796416371442603,0.6330216528227911,29962.090101796795,0.12429548708378091,0.5357402245512752,0.06891055366542752,0.17545881690298568,0.16445687297806888
cust_2ad86a07,0.6453671092901303,0.6165563226218522,0.3146914998181454,0.09618781388158666,0.2234153844769413,9171.657398594063,0.4226633045444184,0.5987201237357243,0.0752957242058669,0.4434805540090452,0.02292143845121514
cust_ea3b269c,0.9387284374587641,0.35004865578000893,0.5274023125083824,0.12646340218024835,0.20277668102628052,198208.29296302792,0.5515703050075245,0.47605369432730854,0.36637417204166456,0.2667916509391786,0.6926703852388895
cust_f9ce161a,0.8586482624656822,0.7215009518751088,0.20188332419789132,0.17739255452417507,0.04922282349346798,1811.1898094343512,0.6417635553652593,0.19835923942875763,0.1551413504920818,0.2515997961054458,0.13671688927543413
cust_6efce267,0.6445451911167429,0.4389253099358539,0.24426821062988222,0.21267519110018943,0.2431497637075561,3509.747603585231,0.6628288854581899,0.46605244827960945,0.1069374396678077,0.07894931932061838,0.1536223491250655
cust_032bb693,0.39345703245888985,0.22218818862637738,0.30356041127548367,0.308566684894616,0.16136962103139296,10740.709063242597,0.3106191435689434,0.29324482887624675,0.1528293280728266,0.12199414055663328,0.04800688745091969
cust_3df89074,0.7730881398772028,0.5431450659435348,0.39070165149048974,0.37275573586109967,0.2842853397313081,123329.14412450547,0.32133191115738075,0.2598837884133227,0.3599304760548518,0.236642456780569,0.849766343290611
cust_bb85a21e,0.8275097604510666,0.576443314238504,0.364286795162923,0.1913480515997418,0.11389766131597946,3598.3757137354323,0.4637390407645758,0.585333627966025,0.28872590594785225,0.15358254965709944,0.03053184496928489
cust_51276ac5,0.6968086480157766,0.5614193995225503,0.38634778293300726,0.2284784993953062,0.06895181197190434,18072.08109727007,0.24972187199364038,0.36547664913552386,0.36813439623975325,0.0964525571525164,0.11441789466484519
cust_6953ffef,0.5324138864132043,0.5922338198649602,0.4225905530781852,0.511007497025735,0.1423509145717085,9412.317114566542,0.5603107957011657,0.5241685679899324,0.17986805122811192,0.5469157283311055,0.08050426281494558
cust_07b8e73a,0.80526836636041,0.6126191948089571,0.16741244874484706,0.09240004157617225,0.16726028268034904,8306.076511760097,0.6658262406327674,0.5003749626772578,0.12538293666182523,0.295889382697799,0.09472533180185379
cust_0c79dcbe,0.8502705636568445,0.8459215489982348,0.49905794885788707,0.28509934273880844,0.4395797342333946,10386.736050573481,0.622903008635785,0.5576344229201505,0.3447182449634106,0.3594772671544437,0.11922059496092431
cust_0f187e1f,0.547655233633619,0.550916563111026,0.3097390670771549,0.26627798456433877,0.08978973204831424,32431.042579145265,0.5120886053606992,0.8421662159045448,0.23210280650143053,0.14799531308878489,0.14946935493799304
cust_d6c2c47e,0.8225901477115684,0.5336475696755264,0.20879689608464663,0.5221816232463522,0.19982817136954464,22590.59638438349,0.4076785224782235,0.21104285293539504,0.0986883809589806,0.04256038132428809,0.028938168419106666
cust_e0423590,0.36078930658184555,0.5934969739288147,0.32316113021359444,0.42136419819851667,0.12122329779946195,62364.637209772234,0.2476389444195425,0.9049029193021253,0.05774676145302,0.38563949103795325,0.6344951748699578
cust_a5a06af8,0.6561867605451747,0.6301529768714645,0.354588585551082,0.4148205257536215,0.46788338664606816,2859.7748347353477,0.2746501385973113,0.44107065558598796,0.11209822616356152,0.32941969802476356,0.4298645012983908
cust_dff44aa7,0.6369859317140273,0.4077952142952383,0.287539829006204,0.2172001403455526,0.09604927786426154,4656.480364739848,0.09328523643570182,0.6189349661259436,0.2083141532947037,0.25290992487042757,0.09188960358628431
cust_c1a2ac3c,0.4472568215644759,0.42850677250191244,0.46120038113537004,0.41695222210351685,0.26736588579949055,184720.14926264732,0.3942054798822241,0.4314002049345318,0.4169319649641008,0.2508980588317749,0.6507084041678663
cust_a0ce3ad3,0.7473473563510126,0.7616745669612311,0.2800735498682194,0.09234680648883238,0.4273777579025186,45180.930415084236,0.6500966387369472,0.5675797302463498,0.11901691536193143,0.5651859498032864,0.483770463250174
cust_124e9070,0.48287812646076805,0.15592783115524325,0.8469206525508942,0.39114747261756816,0.37068034204642225,3748.749843106928,0.20945708841621122,0.3195689597486302,0.2725262130469435,0.10694865903144551,0.38272446434534707
cust_3a791003,0.7428259138615332,0.2801313464109024,0.16071636250136923,0.1181095201949504,0.6490614808166342,9054.362701910368,0.779011030579996,0.14147031983419567,0.13949188938443188,0.01696926161880809,0.08854898183402357
cust_c7960370,0.8946300802661309,0.6657603293053039,0.08092098843414457,0.2963237901259396,0.4880704971088441,27628.296190351608,0.3195805606340645,0.4504813347491491,0.05480365510092105,0.23052497976058473,0.20961052257313958
